NOAA ID,Acquisition,Name,Sex,Species,Birth Date,Captivity Date,Owner,Facility,Purpose,Status,Facility Date
NOA0006378,BIRTH,-,FEMALE,Killer Whale; Orca,12-Mar-07,12-Mar-07,Sea World LLC,Sea World of Florida,Public Display,ALIVE,12-Mar-07
NOA0006410,BIRTH,GRAYSON,MALE,Beluga Whale,26-Jun-07,26-Jun-07,Sea World LLC,Sea World of Texas,Public Display,-,26-Jun-07
NOA0006410,TRANSPORT,GRAYSON,MALE,Beluga Whale,26-Jun-07,-,Sea World LLC,Georgia Aquarium,Public Display,-,21-Nov-10
NOA0006410,TRANSPORT,GRAYSON,MALE,Beluga Whale,26-Jun-07,-,Sea World LLC,Shedd (John G.) Aquarium,Public Display,ALIVE,6-Feb-16
NOA0006414,BIRTH,-,MALE,Beluga Whale,23-Jun-07,23-Jun-07,Sea World LLC,Sea World of Texas,Public Display,ALIVE,23-Jun-07
NOA0006479,BIRTH,-,FEMALE,Beluga Whale,2-Jul-05,2-Jul-05,Marineland of Canada,Marineland of Canada,Public Display,-,2-Jul-05
NOA0006479,TRANSFER,MAPLE,FEMALE,Beluga Whale,2-Jul-05,-,Sea World LLC,Sea World of Florida,Public Display,-,-
NOA0006479,TRANSPORT,MAPLE,FEMALE,Beluga Whale,2-Jul-05,-,Sea World LLC,Sea World of Florida,Public Display,-,14-Jul-08
NOA0006479,TRANSFER,MAPLE,FEMALE,Beluga Whale,2-Jul-05,-,Georgia Aquarium,Georgia Aquarium,Public Display,-,-
NOA0006479,TRANSPORT,MAPLE,FEMALE,Beluga Whale,2-Jul-05,-,Georgia Aquarium,Georgia Aquarium,Public Display,ALIVE,7-Feb-16
NOA0006490,BIRTH,MIKI,MALE,Beluga Whale,16-Aug-07,16-Aug-07,Shedd (John G.) Aquarium,Shedd (John G.) Aquarium,Public Display,-,16-Aug-07
NOA0006490,TRANSPORT,MIKI,MALE,Beluga Whale,16-Aug-07,-,Shedd (John G.) Aquarium,Mystic Aquarium,Public Display,-,4-Sep-08
NOA0006490,TRANSPORT,MIKI,MALE,Beluga Whale,16-Aug-07,-,Shedd (John G.) Aquarium,Shedd (John G.) Aquarium,Public Display,-,2-May-09
NOA0006490,TRANSPORT,MIKI,MALE,Beluga Whale,16-Aug-07,-,Shedd (John G.) Aquarium,Mystic Aquarium,Public Display,DEAD,7-Feb-16
NOA0006497,BIRTH,-,FEMALE,Beluga Whale,27-Jul-08,27-Jul-08,Sea World LLC,Sea World of Texas,Public Display,DEAD,27-Jul-08
NOA0006498,BIRTH,QINU,FEMALE,Beluga Whale,31-Jul-08,31-Jul-08,Vancouver Aquarium,Sea World of Texas,Public Display,-,31-Jul-08
NOA0006498,TRANSPORT,QINU,FEMALE,Beluga Whale,31-Jul-08,-,Vancouver Aquarium,Georgia Aquarium,Public Display,ALIVE,21-Nov-10
NOA0006540,BIRTH,-,FEMALE,Beluga Whale,12-Jun-09,12-Jun-09,Sea World LLC,Sea World of Texas,Public Display,DEAD,12-Jun-09
NOA0006601,BIRTH,-,FEMALE,Killer Whale; Orca,7-Jan-10,7-Jan-10,Sea World LLC,Sea World of Texas,Public Display,ALIVE,7-Jan-10
NOA0006607,BIRTH,NUNAVIK,MALE,Beluga Whale,14-Dec-09,14-Dec-09,Shedd (John G.) Aquarium,Shedd (John G.) Aquarium,Public Display,-,14-Dec-09
NOA0006607,TRANSPORT,NUNAVIK,MALE,Beluga Whale,14-Dec-09,-,Shedd (John G.) Aquarium,Georgia Aquarium,Public Display,ALIVE,7-Feb-16
NOA0006608,BIRTH,-,MALE,Beluga Whale,20-Dec-09,20-Dec-09,Shedd (John G.) Aquarium,Shedd (John G.) Aquarium,Public Display,DEAD,20-Dec-09
NOA0006657,BIRTH,-,FEMALE,Beluga Whale,23-Jun-10,23-Jun-10,Sea World LLC,Sea World of Texas,Public Display,-,23-Jun-10
NOA0006657,TRANSPORT,-,FEMALE,Beluga Whale,23-Jun-10,-,Sea World LLC,Sea World of California,Public Display,ALIVE,1-Jun-14
NOA0006658,BIRTH,-,FEMALE,Beluga Whale,23-Jun-10,23-Jun-10,Sea World LLC,Sea World of California,Public Display,ALIVE,23-Jun-10
NOA0006689,BIRTH,-,MALE,Killer Whale; Orca,9-Oct-10,9-Oct-10,Sea World LLC,Sea World of Florida,Public Display,ALIVE,9-Oct-10
NOA0006690,BIRTH,-,MALE,Killer Whale; Orca,12-Oct-10,12-Oct-10,Loro Parque S A,Loro Parque S A,Public Display,ALIVE,12-Oct-10
NOA0006731,CAPTURE,-,MALE,Beluga Whale,1-Jan-88,12-Aug-90,Vancouver Aquarium,Vancouver Aquarium,Public Display,-,Unknown
NOA0006731,TRANSFER,-,MALE,Beluga Whale,1-Jan-88,-,Sea World LLC,Sea World of Texas,Public Display,-,-
NOA0006731,TRANSPORT,-,MALE,Beluga Whale,1-Jan-88,-,Sea World LLC,Sea World of Texas,Public Display,ALIVE,17-Apr-11
NOA0008002,BIRTH,-,FEMALE,Killer Whale; Orca,25-Feb-93,25-Feb-93,Marineland S.A. (in France),Marineland S.A. (in France),Public Display,-,25-Feb-93
NOA0008002,TRANSPORT,-,FEMALE,Killer Whale; Orca,25-Feb-93,-,Marineland S.A. (in France),Six Flags Worlds of Adventure,Public Display,-,20-May-02
NOA0008002,TRANSPORT,-,FEMALE,Killer Whale; Orca,25-Feb-93,-,Marineland S.A. (in France),Six Flags Marine World,Public Display,-,19-Apr-04
NOA0008002,TRANSPORT,-,FEMALE,Killer Whale; Orca,25-Feb-93,-,Marineland S.A. (in France),Six Flags Discovery Kingdom,Public Display,-,31-Jul-07
NOA0008002,TRANSPORT,-,FEMALE,Killer Whale; Orca,25-Feb-93,-,Marineland S.A. (in France),Sea World of California,Public Display,ALIVE,20-Aug-12
NOA0010000,BIRTH,-,FEMALE,Killer Whale; Orca,3-Aug-12,3-Aug-12,Sea World LLC,Loro Parque S A,Public Display,DEAD,3-Aug-12
NOA0010029,BIRTH,-,MALE,Killer Whale; Orca,14-Feb-13,14-Feb-13,Sea World LLC,Sea World of California,Public Display,ALIVE,14-Feb-13
NOA0010087,BIRTH,-,MALE,Beluga Whale,9-Jul-13,9-Jul-13,Sea World LLC,Sea World of Texas,Public Display,ALIVE,9-Jul-13
NOA0010095,BIRTH,-,FEMALE,Beluga Whale,26-Jul-13,26-Jul-13,Sea World LLC,Sea World of Texas,Public Display,DEAD,26-Jul-13
NOA0010123,BIRTH,-,FEMALE,Killer Whale; Orca,6-Dec-13,6-Dec-13,Sea World LLC,Sea World of Texas,Public Display,ALIVE,6-Dec-13
NOA0010189,BIRTH,-,FEMALE,Killer Whale; Orca,2-Dec-14,2-Dec-14,Sea World LLC,Sea World of California,Public Display,ALIVE,2-Dec-14
NOA0010367,BIRTH,KIMALU,FEMALE,Beluga Whale,27-Aug-12,27-Aug-12,Shedd (John G.) Aquarium,Shedd (John G.) Aquarium,Public Display,ALIVE,27-Aug-12
NOA0010372,BIRTH,-,MALE,Beluga Whale,11-Aug-16,11-Aug-16,Sea World LLC,Sea World of Texas,Public Display,ALIVE,11-Aug-16
NOA0010374,BIRTH,CALF 1,FEMALE,Beluga Whale,18-May-12,18-May-12,Georgia Aquarium,Georgia Aquarium,Public Display,DEAD,18-May-12
NOA0010375,BIRTH,CALF 2,FEMALE,Beluga Whale,10-May-15,10-May-15,Georgia Aquarium,Georgia Aquarium,Public Display,DEAD,10-May-15
NOA0010386,BIRTH,-,FEMALE,Killer Whale; Orca,19-Apr-17,19-Apr-17,Sea World LLC,Sea World of Texas,Public Display,DEAD,19-Apr-17
NOA0010417,BIRTH,-,FEMALE,Beluga Whale,4-Jul-17,4-Jul-17,Sea World LLC,Sea World of Florida,Public Display,DEAD,4-Jul-17
NOA0010448,BIRTH,-,MALE,Beluga Whale,17-Sep-17,17-Sep-17,Sea World LLC,Sea World of Texas,Public Display,ALIVE,17-Sep-17
NOA0010470,BIRTH,-,FEMALE,Beluga Whale,8-Nov-17,8-Nov-17,Georgia Aquarium,Georgia Aquarium,-,DEAD,8-Nov-17
NOA0010477,STRANDED,Tyonek,MALE,Beluga Whale,1-Sep-17,30-Sep-17,NMFS (MMPA Sec. 109h/112c),Alaska SeaLife Center,Rehabilitation,-,30-Sep-17
NOA0010477,TRANSPORT,Tyonek,MALE,Beluga Whale,1-Sep-17,-,NMFS (MMPA Sec. 109h/112c),Sea World of Texas,Scientific Research,ALIVE,8-Mar-18
UNK0000590,UNKNOWN,-,MALE,Killer Whale; Orca,-,1-Jun-70,"Trident Television, Ltd.","Trident Television, Ltd.",Public Display,-,Unknown
UNK0000590,TRANSFER,-,MALE,Killer Whale; Orca,-,-,Sea World LLC,Unknown,Public Display,-,-
UNK0000590,TRANSPORT,-,MALE,Killer Whale; Orca,-,-,Sea World LLC,Unknown,Public Display,ALIVE,17-Oct-76
